key,kind,eventStableId,choiceStableId,sourceRow,text,previewOrResultHint,background,notes
EVT_F01_CULTIST_FUNERAL_BODY,body,EVT_F01_CULTIST_FUNERAL,,166,"이곳은 순교한 사교도들을 위한 장례식장인 모양이다. 엮이지 않기 위해 위장하여 조용히 지나가려 했으나, '형제님. 어려운 상황에 자리 해 주셔서 진심으로 감사드립니다.' 하며 나를 붙잡는 사교도 때문에 길이 막혔다. 위장 덕분에 못알아 챈 듯 하나, 이대로 자리를 벗어나기는 힘들어 보인다. 어떻게 할까.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_DONATE_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_DONATE,167,부조금을 전한다,골드 소량 감소,,
CHOICE_EVT_F01_CULTIST_FUNERAL_DONATE_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_DONATE,167,,골드 소량 감소,,
CHOICE_EVT_F01_CULTIST_FUNERAL_GREET_POLITELY_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_GREET_POLITELY,168,안녕인사를 공손히 전한다,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_GREET_POLITELY_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_GREET_POLITELY,168,"...형제님은 지금 형제님은 지금 저희가 안녕 해 보이십니까?''슬픔을 나누기에도 부족한 당 상황에 어찌 그런...!' 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_BURN_INCENSE_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_BURN_INCENSE,169,분향 한다,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_BURN_INCENSE_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_BURN_INCENSE,169,"... 그 순서가 아닐텐데요  형제님?''아니, 애초에 형제가 맞긴 한가?''아니다! 이단이다!! 이 자는 우리의 형제가 아니다!!!' 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_OFFER_FLOWERS_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_OFFER_FLOWERS,170,헌화 한다,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_OFFER_FLOWERS_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_OFFER_FLOWERS,170,"... 그 순서가 아닐텐데요  형제님?''아니, 애초에 형제가 맞긴 한가?''아니다! 이단이다!! 이 자는 우리의 형제가 아니다!!!' 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_BOW_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_BOW,171,절 한다,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_BOW_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_BOW,171,,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_ONE_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_ONE,172,1번,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_ONE_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_ONE,172,"...?''형제님 그게 맞습니까?''아니, 애초에 형제가 맞긴 한가?''아니다! 이단이다!! 이 자는 우리의 형제가 아니다!!!' 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_TWO_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_TWO,173,2번,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_TWO_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_TWO,173,,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_THREE_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_THREE,174,3번,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_THREE_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_THREE,174,"...?''형제님 그게 맞습니까?''아니, 애초에 형제가 맞긴 한가?''아니다! 이단이다!! 이 자는 우리의 형제가 아니다!!!' 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_SHAKE_HANDS_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_SHAKE_HANDS,175,상주와 악수한다,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_SHAKE_HANDS_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_SHAKE_HANDS,175,"이 무슨 무례한...!''미쳤습니까 형제님?''예법조차 모르다니... 아니, 이 자. 형제가 아니다!''이단이다!! 이 자는 우리의 형제가 아니다!!!' 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_BOW_TO_MOURNER_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_BOW_TO_MOURNER,176,상주에게 절 한다,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_BOW_TO_MOURNER_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_BOW_TO_MOURNER,176,,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_EMBRACE_MOURNER_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_EMBRACE_MOURNER,177,상주를 껴안는다,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_EMBRACE_MOURNER_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_EMBRACE_MOURNER,177,"이 무슨 무례한...!''미쳤습니까 형제님?''예법조차 모르다니... 아니, 이 자. 형제가 아니다!''이단이다!! 이 자는 우리의 형제가 아니다!!!' 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_ONE_R178_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_ONE_R178,178,1번,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_ONE_R178_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_ONE_R178,178,,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_TWO_R179_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_TWO_R179,179,2번,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_TWO_R179_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_TWO_R179,179,"아니 미쳤습니까 형제님?''멀쩡한 자에게 어찌...!''더 살아 무엇하리!''아아... 신성한 무샤-랔사 여...' ... 주변의 눈치를 보아하니 이것이 아닌 듯 하다. 곧이어 이어진 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
CHOICE_EVT_F01_CULTIST_FUNERAL_THREE_R180_TEXT,choiceLabel,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_THREE_R180,180,3번,,,
CHOICE_EVT_F01_CULTIST_FUNERAL_THREE_R180_RESULT,resultText,EVT_F01_CULTIST_FUNERAL,CHOICE_EVT_F01_CULTIST_FUNERAL_THREE_R180,180,"...?''형제님 그게 맞습니까?''아니, 애초에 형제가 맞긴 한가?''아니다! 이단이다!! 이 자는 우리의 형제가 아니다!!!' 주변 사교도 들의 웅성거림에 당혹감을 감추지 못하고, 자리를 박차고 도망쳤다. 몇몇 사교도들이 쫓아왔으나 생각보다 쉽게 뿌리칠 수 있었다.",,,
